comment_count,close_style,user_age,original_price,discount_rate,price,good_rate,sole_material,style,brand,is_plus,is_return,sales,cluster
2681,套脚款式,49,440,84,370,91,混合鞋底,工装硬朗,耐克潮流,1,1,56,3
4746,松紧带鞋,40,201,99,199,98,TPR鞋底,潮流高街,耐克潮流,0,0,3739,1
2824,魔术贴鞋,35,240,55,132,96,橡胶大底,潮流高街,回力经典,0,1,408,2
2028,套脚款式,56,205,64,131,99,PU中底,日常休闲,其他品牌,1,1,1040,2
856,拉链鞋款,38,152,65,99,95,MD发泡底,复古潮鞋,李宁休闲,1,1,3779,2
1838,套脚款式,53,591,76,449,97,TPR鞋底,复古潮鞋,京东京造,0,0,1305,3
306,套脚款式,39,123,86,106,100,混合鞋底,运动休闲,其他品牌,0,1,34,2
1387,松紧带鞋,51,109,91,99,92,EVA轻底,户外机能,鸿星尔克,1,0,3997,1
27699,系带设计,43,185,67,124,97,橡胶大底,复古潮鞋,其他品牌,1,0,744,0
2499,系带设计,59,202,60,121,90,橡胶大底,潮流高街,鸿星尔克,1,0,63,1
642,系带设计,44,177,56,99,100,PU中底,简约百搭,特步男鞋,0,1,51,2
4118,拉链鞋款,51,171,90,154,96,MD发泡底,工装硬朗,安踏运动,1,0,544,1
206,套脚款式,56,215,59,127,87,TPR鞋底,运动休闲,李宁休闲,1,1,7,2
3573,松紧带鞋,48,101,98,99,93,混合鞋底,运动休闲,耐克潮流,1,1,168,2
2377,魔术贴鞋,40,119,83,99,95,TPR鞋底,潮流高街,李宁休闲,1,1,21,2
348,系带设计,38,198,50,99,97,PU中底,复古潮鞋,阿迪达斯,1,1,260,2
1558,套脚款式,50,149,91,136,96,橡胶大底,简约百搭,回力经典,1,1,35,2
679,松紧带鞋,48,223,96,214,92,MD发泡底,工装硬朗,其他品牌,1,1,4592,2
4840,松紧带鞋,40,449,81,364,95,EVA轻底,潮流高街,鸿星尔克,1,0,652,3
2244,拉链鞋款,48,390,70,273,95,混合鞋底,户外机能,回力经典,1,1,667,3
1339,松紧带鞋,53,190,87,165,95,MD发泡底,运动休闲,斯凯奇潮,1,1,736,2
709,套脚款式,41,431,59,254,95,MD发泡底,复古潮鞋,阿迪达斯,0,0,3989,3
722,拉链鞋款,43,412,59,243,87,PU中底,运动休闲,李宁休闲,0,0,262,3
748,系带设计,42,272,54,147,92,橡胶大底,工装硬朗,安踏运动,1,1,4,2
1643,套脚款式,54,171,59,101,94,EVA轻底,复古潮鞋,耐克潮流,1,0,1456,1
649,套脚款式,54,125,79,99,98,混合鞋底,工装硬朗,李宁休闲,1,1,14,2
1145,松紧带鞋,50,475,65,309,93,MD发泡底,工装硬朗,阿迪达斯,0,0,1148,3
989,系带设计,49,496,68,337,93,PU中底,复古潮鞋,李宁休闲,0,0,20,3
4242,松紧带鞋,51,150,66,99,90,TPR鞋底,运动休闲,特步男鞋,0,0,854,1
668,拉链鞋款,51,190,52,99,100,MD发泡底,运动休闲,京东京造,0,0,6,1
1400,松紧带鞋,55,201,78,157,91,EVA轻底,复古潮鞋,其他品牌,0,1,1063,2
6714,套脚款式,52,121,82,99,99,混合鞋底,户外机能,阿迪达斯,0,1,3237,2
714,魔术贴鞋,51,222,90,200,88,PU中底,潮流高街,斯凯奇潮,0,0,3265,1
1236,魔术贴鞋,31,136,73,99,90,PU中底,工装硬朗,斯凯奇潮,0,1,913,2
1028,系带设计,46,448,52,233,90,橡胶大底,户外机能,回力经典,1,1,264,3
666,套脚款式,44,182,66,120,100,混合鞋底,简约百搭,回力经典,0,0,13,1
2799,系带设计,36,232,93,216,92,PU中底,简约百搭,其他品牌,0,1,3058,2
2275,魔术贴鞋,49,265,55,146,90,橡胶大底,工装硬朗,安踏运动,0,1,613,2
1313,套脚款式,27,133,78,104,93,PU中底,简约百搭,李宁休闲,1,0,4240,1
138,拉链鞋款,36,287,76,218,93,TPR鞋底,简约百搭,其他品牌,1,0,68,1
4444,魔术贴鞋,35,245,89,218,97,TPR鞋底,简约百搭,其他品牌,0,0,218,1
1933,松紧带鞋,45,101,98,99,97,PU中底,户外机能,特步男鞋,0,1,919,2
1112,套脚款式,55,124,98,122,98,EVA轻底,潮流高街,安踏运动,1,1,581,2
1870,松紧带鞋,50,168,59,99,87,MD发泡底,潮流高街,京东京造,0,1,135,2
1570,拉链鞋款,38,205,76,156,98,EVA轻底,工装硬朗,鸿星尔克,1,1,16,2
3140,松紧带鞋,42,183,54,99,95,橡胶大底,复古潮鞋,斯凯奇潮,1,1,1093,2
1291,魔术贴鞋,61,230,67,154,98,EVA轻底,户外机能,李宁休闲,0,0,1299,1
1427,魔术贴鞋,47,135,82,111,92,PU中底,潮流高街,回力经典,1,1,4573,2
567,套脚款式,49,106,93,99,95,橡胶大底,简约百搭,回力经典,0,1,2633,2
767,拉链鞋款,57,153,81,124,96,混合鞋底,复古潮鞋,李宁休闲,1,1,2430,2
145,系带设计,44,144,86,124,90,PU中底,潮流高街,特步男鞋,1,1,1243,2
917,松紧带鞋,44,149,83,124,97,PU中底,潮流高街,京东京造,0,0,683,1
6435,拉链鞋款,50,312,77,240,92,混合鞋底,日常休闲,阿迪达斯,0,1,1225,2
1455,系带设计,43,455,51,232,93,TPR鞋底,复古潮鞋,斯凯奇潮,0,0,25,3
742,套脚款式,52,257,61,157,99,MD发泡底,简约百搭,耐克潮流,0,0,1332,1
4123,拉链鞋款,41,158,67,106,97,TPR鞋底,户外机能,特步男鞋,0,0,1162,1
5535,套脚款式,38,275,56,154,94,TPR鞋底,运动休闲,特步男鞋,0,1,673,2
1571,系带设计,58,108,92,99,93,PU中底,复古潮鞋,京东京造,0,0,3708,1
3408,套脚款式,64,184,57,105,100,PU中底,日常休闲,阿迪达斯,0,1,1063,2
21735,魔术贴鞋,48,210,51,107,97,混合鞋底,运动休闲,特步男鞋,1,0,538,0
903,拉链鞋款,41,385,52,200,91,PU中底,潮流高街,耐克潮流,0,1,2498,3
2148,松紧带鞋,53,419,54,226,88,EVA轻底,工装硬朗,安踏运动,0,0,17,3
2222,套脚款式,40,109,91,99,87,TPR鞋底,户外机能,阿迪达斯,1,1,1136,2
2802,魔术贴鞋,37,114,87,99,88,混合鞋底,运动休闲,京东京造,0,1,863,2
2266,系带设计,57,127,78,99,94,PU中底,日常休闲,其他品牌,0,1,273,2
578,系带设计,54,160,62,99,93,橡胶大底,户外机能,安踏运动,1,1,4824,2
211,系带设计,36,549,59,324,94,PU中底,日常休闲,安踏运动,1,0,477,3
339,系带设计,42,316,55,174,91,EVA轻底,工装硬朗,耐克潮流,0,1,1124,2
2358,系带设计,28,957,58,555,93,TPR鞋底,日常休闲,李宁休闲,0,0,123,3
1643,松紧带鞋,48,214,73,156,85,TPR鞋底,复古潮鞋,斯凯奇潮,1,1,930,2
4541,魔术贴鞋,54,223,99,221,94,混合鞋底,潮流高街,斯凯奇潮,0,1,26,2
266,松紧带鞋,53,104,95,99,92,MD发泡底,户外机能,安踏运动,1,1,1463,2
15642,拉链鞋款,54,152,98,149,100,EVA轻底,简约百搭,阿迪达斯,1,1,10,0
3513,松紧带鞋,55,211,79,167,96,PU中底,日常休闲,特步男鞋,1,0,41,1
301,拉链鞋款,53,323,52,168,97,EVA轻底,潮流高街,安踏运动,1,1,3176,2
563,套脚款式,49,502,51,256,96,MD发泡底,复古潮鞋,京东京造,1,0,817,3
659,松紧带鞋,49,141,70,99,90,TPR鞋底,复古潮鞋,安踏运动,1,0,847,1
830,套脚款式,56,106,93,99,94,EVA轻底,工装硬朗,李宁休闲,0,1,1114,2
2956,拉链鞋款,41,258,62,160,88,橡胶大底,户外机能,回力经典,1,0,2751,1
4180,套脚款式,45,106,93,99,97,TPR鞋底,工装硬朗,阿迪达斯,0,0,1244,1
328,魔术贴鞋,37,124,80,99,86,EVA轻底,运动休闲,回力经典,0,1,40,2
514,系带设计,47,175,65,114,93,PU中底,户外机能,回力经典,0,1,345,2
1129,松紧带鞋,53,183,54,99,92,MD发泡底,运动休闲,耐克潮流,0,1,1324,2
445,拉链鞋款,52,297,94,279,93,TPR鞋底,简约百搭,鸿星尔克,0,0,95,1
2132,套脚款式,40,102,97,99,89,混合鞋底,户外机能,斯凯奇潮,0,0,4065,1
787,套脚款式,62,150,88,132,99,PU中底,工装硬朗,鸿星尔克,0,1,1197,2
732,松紧带鞋,41,209,58,121,93,MD发泡底,复古潮鞋,李宁休闲,1,1,1205,2
1693,套脚款式,51,252,100,252,90,橡胶大底,复古潮鞋,回力经典,1,0,1191,1
22,系带设计,56,200,80,160,91,混合鞋底,简约百搭,京东京造,1,1,816,2
9788,拉链鞋款,52,140,86,120,89,PU中底,工装硬朗,李宁休闲,0,1,713,2
569,魔术贴鞋,36,174,57,99,97,TPR鞋底,运动休闲,斯凯奇潮,1,1,1247,2
975,拉链鞋款,49,130,76,99,94,橡胶大底,日常休闲,其他品牌,1,1,161,2
90,魔术贴鞋,53,122,85,104,95,PU中底,潮流高街,斯凯奇潮,0,1,803,2
5337,拉链鞋款,59,228,71,162,91,混合鞋底,运动休闲,京东京造,0,1,880,2
1409,魔术贴鞋,53,125,91,114,94,PU中底,运动休闲,鸿星尔克,1,0,40,1
4463,魔术贴鞋,47,122,81,99,90,橡胶大底,运动休闲,斯凯奇潮,0,0,198,1
1552,松紧带鞋,32,368,84,309,98,PU中底,简约百搭,回力经典,1,1,761,3
3423,系带设计,59,366,53,194,100,PU中底,潮流高街,斯凯奇潮,0,1,455,2
5072,系带设计,45,123,90,111,91,TPR鞋底,复古潮鞋,李宁休闲,0,0,971,1
589,松紧带鞋,20,110,90,99,95,橡胶大底,运动休闲,其他品牌,1,1,2863,2
3315,套脚款式,55,132,91,120,100,橡胶大底,户外机能,特步男鞋,1,0,2049,1
4102,系带设计,47,138,72,99,91,PU中底,简约百搭,耐克潮流,1,0,317,1
8895,拉链鞋款,48,184,93,171,97,橡胶大底,运动休闲,阿迪达斯,0,1,1430,2
947,套脚款式,59,174,57,99,91,MD发泡底,运动休闲,耐克潮流,1,0,4561,1
56,系带设计,39,355,92,327,92,混合鞋底,潮流高街,李宁休闲,0,1,297,3
748,拉链鞋款,45,304,55,167,100,混合鞋底,简约百搭,鸿星尔克,1,0,250,1
208,拉链鞋款,51,314,56,176,95,混合鞋底,日常休闲,耐克潮流,0,1,30,2
3664,松紧带鞋,45,333,72,240,100,EVA轻底,运动休闲,斯凯奇潮,0,1,974,2
1106,套脚款式,50,212,92,195,86,TPR鞋底,简约百搭,阿迪达斯,1,0,25,1
11587,套脚款式,52,243,99,241,93,MD发泡底,工装硬朗,阿迪达斯,0,0,713,0
778,系带设计,50,190,52,99,93,EVA轻底,日常休闲,耐克潮流,1,0,576,1
1469,套脚款式,61,181,58,105,94,PU中底,工装硬朗,李宁休闲,1,1,1365,2
3624,套脚款式,52,151,97,146,95,TPR鞋底,户外机能,阿迪达斯,0,1,45,2
589,松紧带鞋,44,138,72,99,90,TPR鞋底,复古潮鞋,回力经典,1,1,13,2
958,松紧带鞋,42,200,82,164,94,橡胶大底,日常休闲,其他品牌,1,0,4106,1
803,松紧带鞋,43,739,59,436,94,橡胶大底,复古潮鞋,阿迪达斯,1,0,21,3
295,拉链鞋款,33,211,92,194,98,MD发泡底,户外机能,其他品牌,1,1,1045,2
189,拉链鞋款,46,143,70,100,86,EVA轻底,运动休闲,其他品牌,0,0,62,1
914,松紧带鞋,31,345,85,293,95,PU中底,日常休闲,耐克潮流,1,1,13,3
308,拉链鞋款,52,229,58,133,93,MD发泡底,复古潮鞋,京东京造,0,1,10,2
1040,松紧带鞋,29,155,64,99,95,PU中底,潮流高街,鸿星尔克,0,0,2564,1
3201,套脚款式,47,114,88,100,94,EVA轻底,运动休闲,特步男鞋,1,1,1095,2
1104,系带设计,65,127,78,99,91,橡胶大底,户外机能,鸿星尔克,1,1,1287,2
1237,拉链鞋款,52,443,74,328,93,MD发泡底,复古潮鞋,回力经典,1,1,2032,3
1710,松紧带鞋,38,221,70,155,87,MD发泡底,户外机能,安踏运动,0,0,3858,1
8170,魔术贴鞋,34,274,70,192,86,橡胶大底,户外机能,耐克潮流,1,1,467,2
4078,拉链鞋款,55,153,83,127,85,EVA轻底,简约百搭,鸿星尔克,1,0,1374,1
554,拉链鞋款,41,118,84,99,92,橡胶大底,简约百搭,回力经典,0,1,4441,2
2604,拉链鞋款,47,109,91,99,86,MD发泡底,日常休闲,安踏运动,0,0,471,1
3164,拉链鞋款,47,102,97,99,96,橡胶大底,运动休闲,回力经典,1,1,652,2
733,拉链鞋款,48,194,90,175,96,混合鞋底,户外机能,特步男鞋,1,1,1006,2
111,魔术贴鞋,45,109,91,99,93,橡胶大底,户外机能,斯凯奇潮,0,1,3,2
9464,魔术贴鞋,42,188,83,156,91,MD发泡底,复古潮鞋,李宁休闲,0,1,688,2
1492,系带设计,54,152,90,137,95,混合鞋底,运动休闲,李宁休闲,0,0,522,1
648,松紧带鞋,43,146,68,99,96,混合鞋底,潮流高街,安踏运动,1,0,4645,1
979,魔术贴鞋,51,304,67,204,92,PU中底,复古潮鞋,安踏运动,1,0,2297,1
7349,拉链鞋款,45,208,50,104,95,TPR鞋底,日常休闲,鸿星尔克,0,0,990,1
974,魔术贴鞋,44,121,82,99,90,混合鞋底,简约百搭,耐克潮流,1,1,196,2
101,系带设计,47,109,91,99,85,PU中底,运动休闲,其他品牌,0,0,3164,1
3776,拉链鞋款,48,148,67,99,95,MD发泡底,工装硬朗,鸿星尔克,0,1,1366,2
2314,套脚款式,53,324,66,214,90,混合鞋底,简约百搭,安踏运动,1,1,350,2
56,魔术贴鞋,44,160,62,99,94,PU中底,复古潮鞋,阿迪达斯,1,0,939,1
1575,松紧带鞋,47,170,84,143,87,橡胶大底,潮流高街,京东京造,1,0,13,1
2113,魔术贴鞋,39,456,68,310,96,MD发泡底,复古潮鞋,李宁休闲,1,1,141,3
3016,魔术贴鞋,46,144,100,144,96,橡胶大底,运动休闲,斯凯奇潮,0,1,190,2
1192,拉链鞋款,53,185,72,133,99,PU中底,户外机能,其他品牌,0,1,4296,2
1544,系带设计,39,163,90,147,92,混合鞋底,运动休闲,其他品牌,0,0,761,1
2368,拉链鞋款,53,130,98,127,99,PU中底,复古潮鞋,京东京造,0,1,160,2
21407,魔术贴鞋,40,179,81,145,100,MD发泡底,潮流高街,鸿星尔克,1,0,73,0
724,拉链鞋款,36,339,61,207,95,PU中底,简约百搭,耐克潮流,1,0,2184,1
978,魔术贴鞋,44,180,55,99,99,混合鞋底,工装硬朗,京东京造,0,1,2446,2
195,拉链鞋款,49,262,68,178,87,混合鞋底,户外机能,李宁休闲,1,0,1326,1
135,拉链鞋款,46,342,57,195,99,PU中底,户外机能,李宁休闲,0,0,19,1
154,松紧带鞋,40,206,65,134,90,MD发泡底,简约百搭,京东京造,0,1,1234,2
1238,魔术贴鞋,41,305,76,232,92,MD发泡底,日常休闲,其他品牌,1,0,2698,1
2335,系带设计,46,169,72,122,93,混合鞋底,工装硬朗,回力经典,0,0,1126,1
316,拉链鞋款,51,121,82,99,100,PU中底,潮流高街,耐克潮流,0,1,284,2
501,套脚款式,47,197,68,134,92,EVA轻底,户外机能,阿迪达斯,1,0,2334,1
1487,松紧带鞋,35,237,57,135,90,混合鞋底,运动休闲,耐克潮流,1,1,954,2
172,拉链鞋款,21,135,78,105,97,PU中底,日常休闲,李宁休闲,0,1,433,2
2946,套脚款式,48,225,72,162,85,EVA轻底,简约百搭,耐克潮流,1,0,9,1
584,套脚款式,46,103,96,99,91,TPR鞋底,潮流高街,回力经典,1,1,741,2
361,套脚款式,38,171,58,99,90,MD发泡底,运动休闲,鸿星尔克,1,1,430,2
540,套脚款式,54,276,96,265,89,混合鞋底,工装硬朗,回力经典,1,1,1498,2
73,魔术贴鞋,46,226,70,158,87,橡胶大底,简约百搭,其他品牌,0,1,48,2
1306,松紧带鞋,35,121,82,99,91,PU中底,运动休闲,安踏运动,1,1,2497,2
880,松紧带鞋,54,139,71,99,86,TPR鞋底,潮流高街,李宁休闲,0,0,1275,1
596,系带设计,48,108,96,104,90,橡胶大底,日常休闲,其他品牌,0,1,35,2
4924,系带设计,37,118,84,99,92,橡胶大底,工装硬朗,斯凯奇潮,0,0,529,1
3100,松紧带鞋,44,139,93,129,98,MD发泡底,户外机能,安踏运动,1,1,928,2
1236,魔术贴鞋,33,106,93,99,98,TPR鞋底,工装硬朗,京东京造,0,0,4651,1
227,松紧带鞋,38,279,91,254,93,PU中底,潮流高街,耐克潮流,1,1,766,2
489,魔术贴鞋,39,216,88,190,91,TPR鞋底,户外机能,其他品牌,1,1,1307,2
2313,套脚款式,45,375,75,281,92,橡胶大底,潮流高街,其他品牌,0,1,1152,3
7427,套脚款式,54,199,93,185,99,EVA轻底,户外机能,耐克潮流,0,0,1260,1
198,松紧带鞋,45,104,95,99,92,EVA轻底,户外机能,李宁休闲,0,0,7,1
5205,拉链鞋款,55,160,62,99,98,橡胶大底,户外机能,回力经典,0,0,1434,1
1223,松紧带鞋,38,101,98,99,94,混合鞋底,工装硬朗,鸿星尔克,1,1,1362,2
195,松紧带鞋,53,512,73,374,94,EVA轻底,简约百搭,阿迪达斯,1,1,351,3
254,魔术贴鞋,47,130,76,99,93,PU中底,复古潮鞋,斯凯奇潮,1,1,4113,2
257,松紧带鞋,57,129,77,99,95,橡胶大底,运动休闲,阿迪达斯,1,0,3965,1
358,拉链鞋款,52,130,76,99,96,TPR鞋底,日常休闲,阿迪达斯,0,1,998,2
9099,魔术贴鞋,34,205,92,189,94,MD发泡底,运动休闲,安踏运动,0,1,12,2
1948,拉链鞋款,52,348,71,247,100,TPR鞋底,运动休闲,斯凯奇潮,0,1,439,3
3173,套脚款式,55,160,63,101,92,PU中底,工装硬朗,李宁休闲,0,0,1121,1
601,系带设计,54,122,81,99,86,混合鞋底,复古潮鞋,阿迪达斯,0,0,3588,1
940,魔术贴鞋,60,148,96,142,92,橡胶大底,户外机能,李宁休闲,0,0,623,1
229,系带设计,45,111,89,99,94,MD发泡底,复古潮鞋,鸿星尔克,1,1,31,2
3679,套脚款式,44,308,61,188,95,混合鞋底,复古潮鞋,回力经典,1,0,2324,1
401,拉链鞋款,57,129,77,99,90,MD发泡底,复古潮鞋,鸿星尔克,1,0,854,1
155,套脚款式,50,207,57,118,87,橡胶大底,运动休闲,李宁休闲,0,1,1033,2
1455,系带设计,59,194,51,99,97,TPR鞋底,复古潮鞋,京东京造,1,0,942,1
1339,系带设计,29,168,59,99,95,EVA轻底,户外机能,斯凯奇潮,1,0,1250,1
231,魔术贴鞋,33,157,92,144,100,混合鞋底,复古潮鞋,鸿星尔克,1,0,2884,1
3414,套脚款式,48,160,88,141,90,橡胶大底,运动休闲,李宁休闲,1,1,204,2
606,套脚款式,50,291,68,198,94,混合鞋底,运动休闲,回力经典,1,0,895,1
7457,松紧带鞋,50,177,56,99,89,混合鞋底,户外机能,安踏运动,0,0,1108,1
1518,套脚款式,41,238,60,143,90,MD发泡底,户外机能,特步男鞋,1,0,791,1
296,拉链鞋款,64,248,56,139,92,PU中底,潮流高街,斯凯奇潮,1,0,887,1
1522,拉链鞋款,50,190,52,99,93,TPR鞋底,运动休闲,耐克潮流,0,0,4503,1
1365,系带设计,45,361,59,213,96,橡胶大底,户外机能,李宁休闲,1,1,1377,2
264,松紧带鞋,58,220,66,145,98,MD发泡底,潮流高街,耐克潮流,0,0,1169,1
454,套脚款式,41,492,63,310,93,EVA轻底,简约百搭,耐克潮流,0,1,461,3
263,魔术贴鞋,50,200,70,140,92,混合鞋底,潮流高街,安踏运动,0,0,4748,1
5469,松紧带鞋,56,439,83,364,96,EVA轻底,潮流高街,鸿星尔克,0,1,1393,3
815,魔术贴鞋,57,211,65,137,89,PU中底,户外机能,李宁休闲,0,0,270,1
11359,拉链鞋款,38,222,50,111,91,TPR鞋底,复古潮鞋,阿迪达斯,0,0,1011,0
1666,系带设计,52,189,97,183,91,混合鞋底,复古潮鞋,斯凯奇潮,0,0,442,1
716,松紧带鞋,46,171,72,123,90,PU中底,工装硬朗,耐克潮流,1,0,388,1
1813,松紧带鞋,49,104,97,101,94,PU中底,复古潮鞋,回力经典,1,1,1309,2
1563,套脚款式,58,152,65,99,92,PU中底,户外机能,回力经典,0,0,968,1
2630,魔术贴鞋,51,99,100,99,92,EVA轻底,简约百搭,京东京造,1,1,6,2
799,松紧带鞋,45,297,77,229,92,MD发泡底,潮流高街,李宁休闲,0,1,231,2
116,魔术贴鞋,59,125,79,99,85,MD发泡底,日常休闲,李宁休闲,0,0,1460,1
1260,套脚款式,51,143,69,99,97,MD发泡底,复古潮鞋,鸿星尔克,1,1,296,2
155,魔术贴鞋,44,172,79,136,92,TPR鞋底,复古潮鞋,安踏运动,1,0,801,1
1126,松紧带鞋,46,152,95,144,98,橡胶大底,户外机能,安踏运动,1,1,270,2
5233,套脚款式,47,139,71,99,90,混合鞋底,户外机能,李宁休闲,1,1,557,2
3313,松紧带鞋,53,218,76,166,91,混合鞋底,潮流高街,特步男鞋,0,1,1252,2
3290,松紧带鞋,48,169,77,130,97,混合鞋底,潮流高街,特步男鞋,1,1,22,2
4309,松紧带鞋,46,138,88,121,95,TPR鞋底,简约百搭,京东京造,1,0,400,1
1731,套脚款式,52,297,59,175,96,混合鞋底,潮流高街,鸿星尔克,1,0,1404,1
7476,系带设计,53,115,86,99,95,混合鞋底,简约百搭,斯凯奇潮,1,0,426,1
149,松紧带鞋,56,234,80,187,92,混合鞋底,复古潮鞋,耐克潮流,1,0,1412,1
670,系带设计,41,168,59,99,92,MD发泡底,户外机能,斯凯奇潮,0,1,584,2
4446,套脚款式,45,221,52,115,94,MD发泡底,简约百搭,鸿星尔克,1,1,43,2
2221,魔术贴鞋,41,199,89,177,91,TPR鞋底,日常休闲,耐克潮流,0,0,41,1
5666,套脚款式,44,164,86,141,90,PU中底,户外机能,安踏运动,1,0,1422,1
837,魔术贴鞋,39,360,65,234,90,橡胶大底,工装硬朗,李宁休闲,0,0,1250,3
1486,套脚款式,50,134,74,99,92,EVA轻底,简约百搭,阿迪达斯,1,1,520,2
1853,系带设计,42,104,99,103,87,混合鞋底,日常休闲,安踏运动,1,0,3916,1
528,拉链鞋款,49,138,72,99,94,MD发泡底,工装硬朗,其他品牌,0,1,874,2
1770,套脚款式,38,150,66,99,90,EVA轻底,潮流高街,耐克潮流,0,1,48,2
1216,套脚款式,51,494,53,262,93,PU中底,日常休闲,耐克潮流,0,0,1297,3
512,松紧带鞋,47,215,55,118,95,PU中底,潮流高街,鸿星尔克,0,1,1228,2
662,拉链鞋款,33,181,80,145,93,混合鞋底,日常休闲,其他品牌,1,1,80,2
3486,魔术贴鞋,38,183,54,99,91,MD发泡底,户外机能,李宁休闲,1,0,261,1
141,松紧带鞋,28,176,86,151,93,MD发泡底,运动休闲,回力经典,0,1,748,2
765,松紧带鞋,36,392,61,239,98,MD发泡底,潮流高街,耐克潮流,1,1,1434,3
871,松紧带鞋,36,130,89,116,91,混合鞋底,工装硬朗,特步男鞋,1,0,160,1
1851,套脚款式,37,124,99,123,93,PU中底,简约百搭,其他品牌,1,1,225,2
104,松紧带鞋,48,199,78,155,99,EVA轻底,复古潮鞋,鸿星尔克,0,1,50,2
8123,松紧带鞋,55,102,97,99,94,TPR鞋底,简约百搭,京东京造,1,0,39,1
1618,系带设计,59,384,67,257,90,橡胶大底,简约百搭,阿迪达斯,1,1,883,3
5196,系带设计,55,141,70,99,93,橡胶大底,日常休闲,回力经典,1,1,15,2
342,松紧带鞋,52,647,57,369,88,混合鞋底,运动休闲,回力经典,0,1,660,3
11420,魔术贴鞋,54,256,73,187,87,EVA轻底,运动休闲,耐克潮流,0,1,4649,0
1356,套脚款式,41,370,69,255,97,EVA轻底,工装硬朗,阿迪达斯,1,1,941,3
1630,魔术贴鞋,52,180,95,171,91,EVA轻底,户外机能,回力经典,0,0,791,1
3871,拉链鞋款,39,272,61,166,93,MD发泡底,户外机能,阿迪达斯,1,1,754,2
501,魔术贴鞋,48,169,67,113,96,MD发泡底,运动休闲,耐克潮流,1,0,25,1
2280,松紧带鞋,43,117,88,103,90,TPR鞋底,简约百搭,李宁休闲,0,1,489,2
5091,拉链鞋款,55,150,66,99,100,TPR鞋底,潮流高街,其他品牌,1,0,49,1
492,拉链鞋款,48,531,71,377,95,EVA轻底,户外机能,安踏运动,1,1,828,3
2718,系带设计,60,129,83,107,85,PU中底,工装硬朗,阿迪达斯,0,1,6,2
725,拉链鞋款,54,115,86,99,87,PU中底,潮流高街,京东京造,0,1,19,2
8809,魔术贴鞋,51,541,68,368,99,橡胶大底,简约百搭,特步男鞋,0,0,4179,3
650,套脚款式,47,174,57,99,89,混合鞋底,简约百搭,李宁休闲,1,0,4358,1
812,松紧带鞋,45,166,100,166,90,MD发泡底,潮流高街,李宁休闲,1,0,389,1
943,套脚款式,42,162,61,99,95,TPR鞋底,简约百搭,其他品牌,0,1,598,2
755,松紧带鞋,59,142,85,121,96,TPR鞋底,户外机能,特步男鞋,1,0,641,1
77,拉链鞋款,43,476,82,390,98,橡胶大底,日常休闲,回力经典,1,0,616,3
7226,拉链鞋款,40,147,75,110,93,混合鞋底,复古潮鞋,李宁休闲,0,0,487,1
3073,套脚款式,45,198,50,99,97,MD发泡底,工装硬朗,其他品牌,1,1,549,2
5867,魔术贴鞋,46,106,93,99,92,橡胶大底,潮流高街,安踏运动,0,0,1023,1
342,套脚款式,61,187,89,166,86,TPR鞋底,户外机能,耐克潮流,1,0,1037,1
335,系带设计,53,210,51,107,96,MD发泡底,简约百搭,其他品牌,1,0,1369,1
1161,魔术贴鞋,37,215,60,129,90,橡胶大底,工装硬朗,特步男鞋,0,1,442,2
1260,魔术贴鞋,41,118,84,99,99,橡胶大底,潮流高街,京东京造,1,1,1301,2
2768,拉链鞋款,43,321,78,250,86,PU中底,复古潮鞋,回力经典,0,1,795,2
902,拉链鞋款,54,215,98,211,99,TPR鞋底,户外机能,李宁休闲,0,1,12,2
1419,系带设计,52,380,51,194,93,TPR鞋底,日常休闲,斯凯奇潮,0,0,34,1
516,松紧带鞋,51,313,86,269,99,混合鞋底,户外机能,安踏运动,0,0,44,1
5890,系带设计,48,130,76,99,95,混合鞋底,潮流高街,斯凯奇潮,1,1,15,2
563,拉链鞋款,31,173,86,149,96,MD发泡底,简约百搭,阿迪达斯,0,1,2278,2
3754,松紧带鞋,49,141,70,99,98,TPR鞋底,复古潮鞋,李宁休闲,1,1,1422,2
199,拉链鞋款,38,144,89,128,94,TPR鞋底,简约百搭,其他品牌,1,0,880,1
1456,魔术贴鞋,46,174,80,139,92,橡胶大底,潮流高街,回力经典,0,0,4,1
362,系带设计,51,194,51,99,90,橡胶大底,简约百搭,鸿星尔克,1,1,23,2
343,套脚款式,55,130,76,99,96,EVA轻底,复古潮鞋,安踏运动,1,1,3780,2
511,松紧带鞋,41,191,85,162,98,TPR鞋底,工装硬朗,鸿星尔克,0,1,313,2
2520,魔术贴鞋,48,99,100,99,95,TPR鞋底,运动休闲,耐克潮流,0,1,50,2
1544,拉链鞋款,41,136,73,99,99,PU中底,复古潮鞋,特步男鞋,0,0,135,1
2707,套脚款式,48,562,52,292,95,EVA轻底,日常休闲,阿迪达斯,1,0,27,3
796,系带设计,55,362,53,192,94,EVA轻底,运动休闲,耐克潮流,1,1,285,2
2312,魔术贴鞋,48,150,66,99,95,TPR鞋底,简约百搭,特步男鞋,0,1,1220,2
1147,松紧带鞋,36,171,58,99,98,橡胶大底,工装硬朗,特步男鞋,1,0,1125,1
7092,松紧带鞋,55,128,99,127,92,MD发泡底,日常休闲,李宁休闲,0,1,609,2
4050,松紧带鞋,45,264,59,156,100,MD发泡底,潮流高街,李宁休闲,0,1,50,2
4140,魔术贴鞋,51,148,67,99,93,PU中底,日常休闲,回力经典,0,1,832,2
